ИНН,Компания,Регион,Категория МСП,Год,"Выручка, млн руб.","Чистая прибыль, млн руб.","EBIT, млн руб.","Рентабельность по чистой прибыли, %","Рентабельность EBIT, %","Рост чистой прибыли 2021–2025, %",Ранг по чистой прибыли в году,Прибыльная компания,Статус сбора
7722783988,"ООО ""ОНУР СТРОЙ""",МОСКВА,Малое предприятие,2023,139.811,1.183,27.7,0.8461422920943272,19.812461108210368,-86.68727915194346,5494,True,success_bfo
7722783988,"ООО ""ОНУР СТРОЙ""",МОСКВА,Малое предприятие,2021,146.462,11.32,23.311,7.728967240649452,15.916073793885102,-86.68727915194346,2017,True,success_bfo
7722783988,"ООО ""ОНУР СТРОЙ""",МОСКВА,Малое предприятие,2025,140.615,1.507,31.311,1.0717206556910714,22.26718344415603,-86.68727915194346,4300,True,success_bfo
7722783988,"ООО ""ОНУР СТРОЙ""",МОСКВА,Малое предприятие,2022,125.511,3.692,28.798,2.9415748420457173,22.94460246512258,-86.68727915194346,4059,True,success_bfo
6500003219,"ООО ""ООО ""АЛЬТСТРОЙ""""",САХАЛИНСКАЯ,Малое предприятие,2025,0.0,0.04,-0.167,,,,5918,True,success_bfo
6500003219,"ООО ""ООО ""АЛЬТСТРОЙ""""",САХАЛИНСКАЯ,Малое предприятие,2022,193.58,10.819,12.759,5.588903812377312,6.59107345800186,,2332,True,success_bfo
6500003219,"ООО ""ООО ""АЛЬТСТРОЙ""""",САХАЛИНСКАЯ,Малое предприятие,2023,309.919,-3.92,-1.939,-1.2648466212139302,-0.6256473465647475,,8682,False,success_bfo
6500003219,"ООО ""ООО ""АЛЬТСТРОЙ""""",САХАЛИНСКАЯ,Малое предприятие,2024,323.65,0.002,-3.411,0.0006179514908079716,-1.0539162675729956,,7029,True,success_bfo
1841097384,"ООО ""ГК РАЗВИТИЕ""",УДМУРТСКАЯ,Малое предприятие,2022,157.989,0.238,0.298,0.1506433992239966,0.18862072675945793,,7218,True,success_bfo
1841097384,"ООО ""ГК РАЗВИТИЕ""",УДМУРТСКАЯ,Малое предприятие,2021,121.001,0.221,0.276,0.18264311865191196,0.22809728845216157,,7400,True,success_bfo
7733851936,"ООО ""ОПК МОНСТРОЙ""",МОСКВА,Малое предприятие,2022,266.271,3.721,3.437,1.3974484641586955,1.2907902099740491,,4045,True,success_bfo
7733851936,"ООО ""ОПК МОНСТРОЙ""",МОСКВА,Малое предприятие,2021,277.201,3.298,2.192,1.189750397725838,0.7907619380882464,,4120,True,success_bfo
5402461191,"ООО ""ОПЛАВ""",НОВОСИБИРСКАЯ,Малое предприятие,2023,63.321,6.691,7.872,10.566794586314177,12.43189463211257,215.45284780578896,3131,True,success_bfo
5402461191,"ООО ""ОПЛАВ""",НОВОСИБИРСКАЯ,Малое предприятие,2022,44.429,3.147,3.702,7.083211415967049,8.332395507438834,215.45284780578896,4334,True,success_bfo
5402461191,"ООО ""ОПЛАВ""",НОВОСИБИРСКАЯ,Малое предприятие,2024,89.167,8.238,9.692,9.238843966938441,10.869492076665134,215.45284780578896,2888,True,success_bfo
5402461191,"ООО ""ОПЛАВ""",НОВОСИБИРСКАЯ,Малое предприятие,2025,69.648,6.757,,9.701642545371008,,215.45284780578896,2655,True,success_bfo
5402461191,"ООО ""ОПЛАВ""",НОВОСИБИРСКАЯ,Малое предприятие,2021,34.866,2.142,2.52,6.143520908621579,7.227671657201859,215.45284780578896,4902,True,success_bfo
3257082561,"ООО ""ОПЛОТ-СТРОЙ""",БРЯНСКАЯ,Малое предприятие,2023,134.897,75.889,76.848,56.25699607848952,56.96790884897366,,543,True,success_bfo
3257082561,"ООО ""ОПЛОТ-СТРОЙ""",БРЯНСКАЯ,Малое предприятие,2022,57.708,23.634,23.955,40.9544603867748,41.5107090871283,,1319,True,success_bfo
3257082561,"ООО ""ОПЛОТ-СТРОЙ""",БРЯНСКАЯ,Малое предприятие,2024,125.576,14.549,25.067,11.585812575651397,19.961616869465505,,2157,True,success_bfo
3257082561,"ООО ""ОПЛОТ-СТРОЙ""",БРЯНСКАЯ,Малое предприятие,2025,275.947,23.982,,8.690799320159307,,,1348,True,success_bfo
2901285115,"ООО ""ОПОРА""",МОСКОВСКАЯ,Малое предприятие,2022,157.295,19.312,30.407,12.277567627705903,19.33119298134079,-68.66813115287609,1548,True,success_bfo
2901285115,"ООО ""ОПОРА""",МОСКОВСКАЯ,Малое предприятие,2025,1505.017,7.702,2.261,0.5117550167207414,0.15023086117964116,-68.66813115287609,2492,True,success_bfo
2901285115,"ООО ""ОПОРА""",МОСКОВСКАЯ,Малое предприятие,2023,624.55,8.577,14.224,1.3733087823232728,2.2774797854455207,-68.66813115287609,2759,True,success_bfo
2901285115,"ООО ""ОПОРА""",МОСКОВСКАЯ,Малое предприятие,2024,1827.686,29.095,30.986,1.591903642091694,1.6953678038787845,-68.66813115287609,1384,True,success_bfo
2901285115,"ООО ""ОПОРА""",МОСКОВСКАЯ,Малое предприятие,2021,546.158,24.582,28.112,4.500895345303007,5.147228457699054,-68.66813115287609,1102,True,success_bfo
2308256739,"ООО ""ОПТ-ЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2025,30.885,-0.576,-0.531,-1.8649830014570181,-1.7192812044681884,-560.8,6775,False,success_bfo
2308256739,"ООО ""ОПТ-ЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2024,11.171,0.039,0.048,0.34911825261838686,0.42968400322263,-560.8,6823,True,success_bfo
2308256739,"ООО ""ОПТ-ЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2022,6.461,0.112,0.14,1.7334777898158178,2.1668472372697725,-560.8,7587,True,success_bfo
2308256739,"ООО ""ОПТ-ЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2021,4.014,0.125,0.156,3.114100647732935,3.8863976083707024,-560.8,7667,True,success_bfo
2308256739,"ООО ""ОПТ-ЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2023,7.049,0.029,0.037,0.41140587317349975,0.5248971485317065,-560.8,7407,True,success_bfo
0278166584,"ООО ""ОПТИКОМ ГРУПП""",БАШКОРТОСТАН,Малое предприятие,2021,114.553,4.808,5.861,4.197183836302846,5.116408998454864,-24.168053244592347,3474,True,success_bfo
0278166584,"ООО ""ОПТИКОМ ГРУПП""",БАШКОРТОСТАН,Малое предприятие,2023,87.687,3.328,3.929,3.7953174358798907,4.480709797347384,-24.168053244592347,4226,True,success_bfo
0278166584,"ООО ""ОПТИКОМ ГРУПП""",БАШКОРТОСТАН,Малое предприятие,2024,117.932,5.135,5.624,4.354204117627107,4.7688498456737785,-24.168053244592347,3525,True,success_bfo
0278166584,"ООО ""ОПТИКОМ ГРУПП""",БАШКОРТОСТАН,Малое предприятие,2025,71.161,3.646,,5.123592979300459,,-24.168053244592347,3378,True,success_bfo
0278166584,"ООО ""ОПТИКОМ ГРУПП""",БАШКОРТОСТАН,Малое предприятие,2022,53.748,2.923,3.203,5.438341891791323,5.959291508521247,-24.168053244592347,4464,True,success_bfo
7714671060,"ООО ""ОПТИЛЭНД""",МОСКОВСКАЯ,Малое предприятие,2023,1231.219,-28.788,-17.482,-2.338170544801534,-1.4198936176261088,16.13192293456451,9305,False,success_bfo
7714671060,"ООО ""ОПТИЛЭНД""",МОСКОВСКАЯ,Малое предприятие,2024,1836.516,187.414,220.386,10.204866170509813,12.000222159785158,16.13192293456451,182,True,success_bfo
7714671060,"ООО ""ОПТИЛЭНД""",МОСКОВСКАЯ,Малое предприятие,2022,1709.646,53.27,95.777,3.1158497139173837,5.602153896186696,16.13192293456451,631,True,success_bfo
7714671060,"ООО ""ОПТИЛЭНД""",МОСКОВСКАЯ,Малое предприятие,2021,1491.8,51.333,64.476,3.441010859364526,4.3220270813782005,16.13192293456451,528,True,success_bfo
7714671060,"ООО ""ОПТИЛЭНД""",МОСКОВСКАЯ,Малое предприятие,2025,2997.264,59.614,184.086,1.9889472532282775,6.1418013228063995,16.13192293456451,616,True,success_bfo
7718814249,"ООО ""ОПТИМА ЭНЕРГО""",МОСКВА,Среднее предприятие,2022,130.22,-73.249,-82.701,-56.250191982798334,-63.508677622485024,,10066,False,success_bfo
7718814249,"ООО ""ОПТИМА ЭНЕРГО""",МОСКВА,Среднее предприятие,2021,206.054,-10.885,-15.445,-5.282595824395546,-7.495607947431256,,9411,False,success_bfo
7718814249,"ООО ""ОПТИМА ЭНЕРГО""",МОСКВА,Среднее предприятие,2024,0.0,0.0,0.0,,,,7162,False,success_bfo
7718814249,"ООО ""ОПТИМА ЭНЕРГО""",МОСКВА,Среднее предприятие,2023,0.235,-5.701,-8.855,-2425.9574468085107,-3768.0851063829787,,8803,False,success_bfo
3123427912,"ООО ""ОПТИМАСТРОЙРЕСУРС""",БЕЛГОРОДСКАЯ,Малое предприятие,2024,47.788,1.814,4.128,3.7959320331463964,8.638151837281326,,4802,True,success_bfo
3123427912,"ООО ""ОПТИМАСТРОЙРЕСУРС""",БЕЛГОРОДСКАЯ,Малое предприятие,2022,59.121,3.787,4.009,6.405507349334416,6.781008440317315,,4019,True,success_bfo
3123427912,"ООО ""ОПТИМАСТРОЙРЕСУРС""",БЕЛГОРОДСКАЯ,Малое предприятие,2021,194.884,3.262,4.078,1.6738162188789227,2.092526836477084,,4142,True,success_bfo
2465215637,"ООО ""ОПТИМУМ""",КРАСНОЯРСКИЙ,Малое предприятие,2023,9.215,-193.728,,-2102.311448724905,,,9636,False,success_bfo
2465215637,"ООО ""ОПТИМУМ""",КРАСНОЯРСКИЙ,Малое предприятие,2022,571.932,0.123,,0.02150605316715973,,,7547,True,success_bfo
2465215637,"ООО ""ОПТИМУМ""",КРАСНОЯРСКИЙ,Малое предприятие,2024,0.0,-25.1,,,,,8664,False,success_bfo
2465215637,"ООО ""ОПТИМУМ""",КРАСНОЯРСКИЙ,Малое предприятие,2021,225.555,2.021,,0.8960120591430029,,,4994,True,success_bfo
7716718370,"ООО ""ОПТСНАБ""",МОСКВА,Малое предприятие,2023,679.456,6.747,5.782,0.9930002825790044,0.8509748975651109,,3113,True,success_bfo
7716718370,"ООО ""ОПТСНАБ""",МОСКВА,Малое предприятие,2024,282.045,7.464,9.33,2.646386214965697,3.307982768707121,,3017,True,success_bfo
7716718370,"ООО ""ОПТСНАБ""",МОСКВА,Малое предприятие,2021,40.065,2.003,,4.999376013977288,,,5001,True,success_bfo
7716718370,"ООО ""ОПТСНАБ""",МОСКВА,Малое предприятие,2022,635.89,7.675,6.555,1.206969758920568,1.0308386670650584,,2871,True,success_bfo
4826129380,"ООО ""ОПТСТРОЙТОРГ""",ЛИПЕЦКАЯ,Малое предприятие,2024,,,,,,,,,success_bfo
4826129380,"ООО ""ОПТСТРОЙТОРГ""",ЛИПЕЦКАЯ,Малое предприятие,2023,,,,,,,,,success_bfo
4826129380,"ООО ""ОПТСТРОЙТОРГ""",ЛИПЕЦКАЯ,Малое предприятие,2021,0.0,0.0,0.0,,,,8299,False,success_bfo
4826129380,"ООО ""ОПТСТРОЙТОРГ""",ЛИПЕЦКАЯ,Малое предприятие,2025,,,,,,,,,success_bfo
4826129380,"ООО ""ОПТСТРОЙТОРГ""",ЛИПЕЦКАЯ,Малое предприятие,2022,,,,,,,,,success_bfo
7733389126,"ООО ""ОПУС""",МОСКВА,Малое предприятие,2023,135.862,14.384,18.087,10.58721349604746,13.31277325521485,,2049,True,success_bfo
7733389126,"ООО ""ОПУС""",МОСКВА,Малое предприятие,2022,6.208,0.621,0.776,10.003221649484537,12.5,,6466,True,success_bfo
7733389126,"ООО ""ОПУС""",МОСКВА,Малое предприятие,2025,193.416,90.116,120.189,46.591802125987506,62.14015386524383,,405,True,success_bfo
7733389126,"ООО ""ОПУС""",МОСКВА,Малое предприятие,2024,257.121,82.656,108.642,32.14673247226014,42.25325819361313,,532,True,success_bfo
7729787117,"ООО ""ОРБАТ""",МОСКВА,Малое предприятие,2022,44.305,0.854,,1.927547680848663,,2460.109289617486,6162,True,success_bfo
7729787117,"ООО ""ОРБАТ""",МОСКВА,Малое предприятие,2025,117.593,14.055,,11.952242055224376,,2460.109289617486,1830,True,success_bfo
7729787117,"ООО ""ОРБАТ""",МОСКВА,Малое предприятие,2021,36.067,0.549,,1.5221670779382814,,2460.109289617486,6664,True,success_bfo
7729787117,"ООО ""ОРБАТ""",МОСКВА,Малое предприятие,2023,48.762,4.274,,8.765021943316517,,2460.109289617486,3849,True,success_bfo
7729787117,"ООО ""ОРБАТ""",МОСКВА,Малое предприятие,2024,73.03,6.284,,8.60468300698343,,2460.109289617486,3246,True,success_bfo
0273074530,"ООО ""ОРБИСГРУПП""",БАШКОРТОСТАН,Малое предприятие,2025,695.383,32.203,,4.630973147172134,,1972.2651222651225,1061,True,success_bfo
0273074530,"ООО ""ОРБИСГРУПП""",БАШКОРТОСТАН,Малое предприятие,2021,168.218,1.554,,0.9238012578915455,,1972.2651222651225,5388,True,success_bfo
0273074530,"ООО ""ОРБИСГРУПП""",БАШКОРТОСТАН,Малое предприятие,2023,439.162,4.414,,1.0050960693320459,,1972.2651222651225,3790,True,success_bfo
0273074530,"ООО ""ОРБИСГРУПП""",БАШКОРТОСТАН,Малое предприятие,2024,582.67,40.828,,7.00705373539053,,1972.2651222651225,1072,True,success_bfo
0273074530,"ООО ""ОРБИСГРУПП""",БАШКОРТОСТАН,Малое предприятие,2022,357.462,1.478,,0.41347052274087875,,1972.2651222651225,5470,True,success_bfo
6027052800,"ООО ""ОРБИТА-СТРОЙ""",ПСКОВСКАЯ,Малое предприятие,2024,89.912,11.943,,13.282987810303407,,148.33981453784023,2401,True,success_bfo
6027052800,"ООО ""ОРБИТА-СТРОЙ""",ПСКОВСКАЯ,Малое предприятие,2023,104.17,34.411,,33.033502927906305,,148.33981453784023,1103,True,success_bfo
6027052800,"ООО ""ОРБИТА-СТРОЙ""",ПСКОВСКАЯ,Малое предприятие,2021,55.562,6.686,,12.033404125121486,,148.33981453784023,2912,True,success_bfo
6027052800,"ООО ""ОРБИТА-СТРОЙ""",ПСКОВСКАЯ,Малое предприятие,2025,108.72,16.604,,15.272259013980868,,148.33981453784023,1674,True,success_bfo
6027052800,"ООО ""ОРБИТА-СТРОЙ""",ПСКОВСКАЯ,Малое предприятие,2022,68.064,11.99,,17.61577338975082,,148.33981453784023,2195,True,success_bfo
7715680886,"ООО ""ОРБИТА""",МОСКВА,Малое предприятие,2022,139.332,21.146,,15.176700255504837,,-100.0,1443,True,success_bfo
7715680886,"ООО ""ОРБИТА""",МОСКВА,Малое предприятие,2021,152.442,11.339,,7.438238805578515,,-100.0,2014,True,success_bfo
7715680886,"ООО ""ОРБИТА""",МОСКВА,Малое предприятие,2025,,0.0,0.0,,,-100.0,6271,False,success_bfo
4205330494,"ООО ""ОРБИТА""",КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,Малое предприятие,2025,181.86,5.796,,3.1870669745958433,,-27.856609410007465,2831,True,success_bfo
4205330494,"ООО ""ОРБИТА""",КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,Малое предприятие,2024,227.618,11.222,,4.930190055268037,,-27.856609410007465,2489,True,success_bfo
4205330494,"ООО ""ОРБИТА""",КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,Малое предприятие,2021,125.698,8.034,,6.391509809225286,,-27.856609410007465,2578,True,success_bfo
4205330494,"ООО ""ОРБИТА""",КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,Малое предприятие,2023,130.888,7.142,,5.456573559073406,,-27.856609410007465,3026,True,success_bfo
4205330494,"ООО ""ОРБИТА""",КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,Малое предприятие,2022,,,,,,-27.856609410007465,,,success_bfo
7805282671,"ООО ""ОРБИТА""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2023,86.486,1.039,1.299,1.201350507596605,1.5019771986217423,163.13725490196077,5633,True,success_bfo
7805282671,"ООО ""ОРБИТА""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2025,101.222,1.342,1.859,1.3257987394044772,1.8365572701586612,163.13725490196077,4408,True,success_bfo
7805282671,"ООО ""ОРБИТА""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2024,97.065,1.228,1.515,1.265131612836759,1.560809766651213,163.13725490196077,5205,True,success_bfo
7805282671,"ООО ""ОРБИТА""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2022,81.477,1.234,1.516,1.5145378450360225,1.8606477901739142,163.13725490196077,5703,True,success_bfo
7805282671,"ООО ""ОРБИТА""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2021,65.887,0.51,0.66,0.7740525445080213,1.0017150575986158,163.13725490196077,6728,True,success_bfo
4004021545,"ООО ""ТОПЛИВНЫЕ РЕШЕНИЯ""",КАЛУЖСКАЯ,Среднее предприятие,2025,11677.648,2.966,4.319,0.025398950199560733,0.036985187428153335,123.4781920367292,3630,True,success_bfo
4004021545,"ООО ""ТОПЛИВНЫЕ РЕШЕНИЯ""",КАЛУЖСКАЯ,Среднее предприятие,2023,979.089,2.977,2.055,0.30405816018768467,0.20988898864148206,123.4781920367292,4383,True,success_bfo
4004021545,"ООО ""ТОПЛИВНЫЕ РЕШЕНИЯ""",КАЛУЖСКАЯ,Среднее предприятие,2021,1593.58,-12.633,-12.633,-0.7927433828235795,-0.7927433828235795,123.4781920367292,9457,False,success_bfo
4004021545,"ООО ""ТОПЛИВНЫЕ РЕШЕНИЯ""",КАЛУЖСКАЯ,Среднее предприятие,2024,10534.471,8.432,8.331,0.08004198787010756,0.07908323066246042,123.4781920367292,2854,True,success_bfo
4004021545,"ООО ""ТОПЛИВНЫЕ РЕШЕНИЯ""",КАЛУЖСКАЯ,Среднее предприятие,2022,407.905,3.152,3.94,0.7727289442394676,0.9659111802993343,123.4781920367292,4330,True,success_bfo
2503032764,"ООО ""ОМО-БК""",ПРИМОРСКИЙ,Малое предприятие,2025,0.0,-28.21,-4.854,,,-16.763245033112582,8059,False,success_bfo
2503032764,"ООО ""ОМО-БК""",ПРИМОРСКИЙ,Малое предприятие,2021,25.547,-24.16,-48.151,-94.57079109093044,-188.48005636669666,-16.763245033112582,9627,False,success_bfo
2503032764,"ООО ""ОМО-БК""",ПРИМОРСКИЙ,Малое предприятие,2023,0.0,-54.769,-31.413,,,-16.763245033112582,9457,False,success_bfo
2503032764,"ООО ""ОМО-БК""",ПРИМОРСКИЙ,Малое предприятие,2024,0.0,-32.703,-9.347,,,-16.763245033112582,8743,False,success_bfo
2503032764,"ООО ""ОМО-БК""",ПРИМОРСКИЙ,Малое предприятие,2022,0.078,-24.83,-1.474,-31833.333333333332,-1889.7435897435898,-16.763245033112582,9848,False,success_bfo
6165227879,"ООО ""ОПУС""",РОСТОВСКАЯ,Малое предприятие,2025,719.303,-51.68,,-7.184732998472132,,-2650.839091806515,8227,False,success_bfo
6165227879,"ООО ""ОПУС""",РОСТОВСКАЯ,Малое предприятие,2024,1079.45,5.549,9.614,0.5140580851359489,0.890638751215897,-2650.839091806515,3420,True,success_bfo
6165227879,"ООО ""ОПУС""",РОСТОВСКАЯ,Малое предприятие,2023,296.225,2.619,4.576,0.8841252426365094,1.5447717106928853,-2650.839091806515,4562,True,success_bfo
6165227879,"ООО ""ОПУС""",РОСТОВСКАЯ,Малое предприятие,2022,239.401,0.996,3.997,0.41603836241285547,1.6695836692411476,-2650.839091806515,5973,True,success_bfo
6165227879,"ООО ""ОПУС""",РОСТОВСКАЯ,Малое предприятие,2021,135.194,2.026,3.766,1.4985872154089679,2.78562658106129,-2650.839091806515,4988,True,success_bfo
7726393851,"ООО ""ОРГМЕТСТРОЙ""",МОСКВА,Малое предприятие,2021,49.515,0.486,-76.154,0.9815207512874886,-153.7998586286984,,6780,True,success_bfo
7726393851,"ООО ""ОРГМЕТСТРОЙ""",МОСКВА,Малое предприятие,2023,0.754,-3.63,-2.158,-481.4323607427056,-286.2068965517241,,8647,False,success_bfo
7726393851,"ООО ""ОРГМЕТСТРОЙ""",МОСКВА,Малое предприятие,2022,85.397,1.202,6.034,1.4075435905242573,7.065821984378842,,5736,True,success_bfo
7723428577,"ООО ""ОРГРЭС""",МОСКОВСКАЯ,Малое предприятие,2024,164.402,79.445,88.213,48.32362136713665,53.65688981885866,39.84367866469439,557,True,success_bfo
7723428577,"ООО ""ОРГРЭС""",МОСКОВСКАЯ,Малое предприятие,2022,155.008,48.178,80.808,31.080976465730803,52.13150289017341,39.84367866469439,695,True,success_bfo
7723428577,"ООО ""ОРГРЭС""",МОСКОВСКАЯ,Малое предприятие,2021,150.579,54.759,63.019,36.365628673320984,41.85112133830082,39.84367866469439,486,True,success_bfo
7723428577,"ООО ""ОРГРЭС""",МОСКОВСКАЯ,Малое предприятие,2023,170.936,104.711,88.67,61.25742968128422,51.87321570646324,39.84367866469439,371,True,success_bfo
7723428577,"ООО ""ОРГРЭС""",МОСКОВСКАЯ,Малое предприятие,2025,151.142,76.577,,50.66559923780286,,39.84367866469439,476,True,success_bfo
6315558311,"ООО ""ОРГЭНЕРГОМОНТАЖ""",САМАРСКАЯ,Среднее предприятие,2022,239.232,2.694,6.221,1.1261035313001604,2.600404628143392,-88.80407124681933,4596,True,success_bfo
6315558311,"ООО ""ОРГЭНЕРГОМОНТАЖ""",САМАРСКАЯ,Среднее предприятие,2023,143.833,-8.152,-4.599,-5.667684050252723,-3.1974581632865893,-88.80407124681933,8926,False,success_bfo
6315558311,"ООО ""ОРГЭНЕРГОМОНТАЖ""",САМАРСКАЯ,Среднее предприятие,2021,212.386,2.358,4.469,1.1102426713625193,2.104187658320228,-88.80407124681933,4733,True,success_bfo
6315558311,"ООО ""ОРГЭНЕРГОМОНТАЖ""",САМАРСКАЯ,Среднее предприятие,2025,74.378,0.264,,0.35494366613783646,,-88.80407124681933,5424,True,success_bfo
6315558311,"ООО ""ОРГЭНЕРГОМОНТАЖ""",САМАРСКАЯ,Среднее предприятие,2024,62.632,0.369,2.246,0.5891557031549368,3.5860263124281517,-88.80407124681933,6103,True,success_bfo
5752071920,"ООО ""ОРЕЛ-РЕКОНСТРУКЦИЯ-СТРОЙ""",ОРЛОВСКАЯ,Малое предприятие,2024,72.087,9.771,,13.554455033501187,,-21.273209549071616,2659,True,success_bfo
5752071920,"ООО ""ОРЕЛ-РЕКОНСТРУКЦИЯ-СТРОЙ""",ОРЛОВСКАЯ,Малое предприятие,2025,4.195,-18.288,,-435.9475566150179,,-21.273209549071616,7906,False,success_bfo
5752071920,"ООО ""ОРЕЛ-РЕКОНСТРУКЦИЯ-СТРОЙ""",ОРЛОВСКАЯ,Малое предприятие,2022,71.296,-14.787,,-20.740293985637344,,-21.273209549071616,9660,False,success_bfo
5752071920,"ООО ""ОРЕЛ-РЕКОНСТРУКЦИЯ-СТРОЙ""",ОРЛОВСКАЯ,Малое предприятие,2023,74.826,15.646,,20.909844171811937,,-21.273209549071616,1934,True,success_bfo
5752071920,"ООО ""ОРЕЛ-РЕКОНСТРУКЦИЯ-СТРОЙ""",ОРЛОВСКАЯ,Малое предприятие,2021,56.174,-15.08,,-26.845159682415353,,-21.273209549071616,9503,False,success_bfo
5720016317,"ООО ""ОРЕЛДОРМОСТ""",ОРЛОВСКАЯ,Малое предприятие,2025,121.224,-8.693,-0.043,-7.1710222398204975,-0.035471523790668515,-444.1409342834521,7619,False,success_bfo
5720016317,"ООО ""ОРЕЛДОРМОСТ""",ОРЛОВСКАЯ,Малое предприятие,2022,137.327,0.875,4.42,0.6371653061670319,3.2185950322951786,-444.1409342834521,6136,True,success_bfo
5720016317,"ООО ""ОРЕЛДОРМОСТ""",ОРЛОВСКАЯ,Малое предприятие,2023,142.28,-12.527,-11.902,-8.804470059038517,-8.365195389373067,-444.1409342834521,9068,False,success_bfo
5720016317,"ООО ""ОРЕЛДОРМОСТ""",ОРЛОВСКАЯ,Малое предприятие,2024,95.978,0.522,6.015,0.5438746379378608,6.267061201525349,-444.1409342834521,5886,True,success_bfo
5720016317,"ООО ""ОРЕЛДОРМОСТ""",ОРЛОВСКАЯ,Малое предприятие,2021,186.725,2.526,5.878,1.3527915383585487,3.147944838666488,-444.1409342834521,4608,True,success_bfo
5638064815,"ООО ""ОЖСК""",ОРЕНБУРГСКАЯ,Малое предприятие,2021,0.0,0.0,0.0,,,,8300,False,success_bfo
5638064815,"ООО ""ОЖСК""",ОРЕНБУРГСКАЯ,Малое предприятие,2022,1.65,,,,,,,,success_bfo
5609080690,"ООО ""ОМУС-1""",ОРЕНБУРГСКАЯ,Малое предприятие,2021,74.545,2.937,3.671,3.939902072573613,4.924542222818432,244.160708205652,4350,True,success_bfo
5609080690,"ООО ""ОМУС-1""",ОРЕНБУРГСКАЯ,Малое предприятие,2023,120.477,4.56,5.665,3.7849548046515102,4.702142317620791,244.160708205652,3739,True,success_bfo
5609080690,"ООО ""ОМУС-1""",ОРЕНБУРГСКАЯ,Малое предприятие,2025,297.008,10.108,13.437,3.403275332650972,4.524120562409093,244.160708205652,2205,True,success_bfo
5609080690,"ООО ""ОМУС-1""",ОРЕНБУРГСКАЯ,Малое предприятие,2024,141.926,5.59,6.942,3.9386722658286715,4.891281371982583,244.160708205652,3410,True,success_bfo
5609080690,"ООО ""ОМУС-1""",ОРЕНБУРГСКАЯ,Малое предприятие,2022,95.007,3.461,4.326,3.6428894713021145,4.553348700622059,244.160708205652,4162,True,success_bfo
7731293115,"ООО ""ОРИОН СТРОЙ""",МОСКВА,Малое предприятие,2021,341.648,2.562,5.04,0.7498946283894535,1.475202547651384,,4584,True,success_bfo
7731293115,"ООО ""ОРИОН СТРОЙ""",МОСКВА,Малое предприятие,2022,30.604,0.0,0.26,0.0,0.8495621487387269,,8283,False,success_bfo
2130007836,"ООО ""ОРИОН""",ЧУВАШСКАЯ РЕСПУБЛИКА -,Малое предприятие,2021,69.099,0.095,,0.13748389991172086,,13552.631578947368,7776,True,success_bfo
2130007836,"ООО ""ОРИОН""",ЧУВАШСКАЯ РЕСПУБЛИКА -,Малое предприятие,2022,115.068,1.138,,0.9889804289637433,,13552.631578947368,5810,True,success_bfo
2130007836,"ООО ""ОРИОН""",ЧУВАШСКАЯ РЕСПУБЛИКА -,Малое предприятие,2024,108.956,4.12,,3.781342927420243,,13552.631578947368,3799,True,success_bfo
2130007836,"ООО ""ОРИОН""",ЧУВАШСКАЯ РЕСПУБЛИКА -,Малое предприятие,2023,90.37,2.175,,2.4067721589022906,,13552.631578947368,4780,True,success_bfo
2130007836,"ООО ""ОРИОН""",ЧУВАШСКАЯ РЕСПУБЛИКА -,Малое предприятие,2025,232.244,12.97,,5.584643736759615,,13552.631578947368,1917,True,success_bfo
2015001931,"ООО  ""ОРИОН""",ЧЕЧЕНСКАЯ,Малое предприятие,2022,729.731,5.841,7.301,0.8004319399888451,1.0005056657864335,-100.0118609892065,3287,True,success_bfo
2015001931,"ООО  ""ОРИОН""",ЧЕЧЕНСКАЯ,Малое предприятие,2025,1159.123,-0.001,1.341,-8.627212125029009e-05,0.11569091459663901,-100.0118609892065,6433,False,success_bfo
2015001931,"ООО  ""ОРИОН""",ЧЕЧЕНСКАЯ,Малое предприятие,2023,1060.414,15.919,88.649,1.5012061326991157,8.359848134785093,-100.0118609892065,1910,True,success_bfo
2015001931,"ООО  ""ОРИОН""",ЧЕЧЕНСКАЯ,Малое предприятие,2024,922.85,4.103,5.25,0.44460096440374924,0.5688898520886385,-100.0118609892065,3805,True,success_bfo
2015001931,"ООО  ""ОРИОН""",ЧЕЧЕНСКАЯ,Малое предприятие,2021,385.435,8.431,10.539,2.1873986534694563,2.7343131786163686,-100.0118609892065,2479,True,success_bfo
7736316581,"ООО ""ОРИОН""",МОСКВА,Малое предприятие,2022,0.0,0.0,0.0,,,,8284,False,success_bfo
